Date,Tweet
2022-02-01 21:16:09+00:00,"$GOOG beat revenue and earnings by about 4%. Investors were not expecting these big numbers from Search given the supply environment was expected to cause investors to pause some advertising. That was not the case, advertisers are spending."
2022-02-01 21:16:01+00:00,Ad Revenue for YouTube ($GOOG) surpasses Netflix ($NFLX) Revenue. Insane.
2022-02-01 21:15:16+00:00,As if I knew something about GOOG--It just SPIKED 200$ (8%) After the market close--that is about 10-12 SPX points. https://t.co/HFecptQ8gC https://t.co/DKUealrUH8
2022-02-01 21:14:23+00:00,"Before anyone comes out and cheers the $GOOG buyback:

Diluted shares down &lt;2% y/y

Sorry, this is a buyback for ants."
2022-02-01 21:12:44+00:00,"I know splits are just math but I get why $GOOG is up on this split. Options become relevant and there are no baby shares now so new, smaller investors can buy after split. Net net though it doesn’t change the story for me."
2022-02-01 21:12:40+00:00,"Google Q4:
• 32% revenue growth 
• 37.6% EPS growth 
• 44.6% Google cloud growth 

-&gt; 2021 PE of 24.5 
-&gt; 2021 PE ex Cash: 22.7
$GOOG"
2022-02-01 21:12:29+00:00,"headline:
*ALPHABET BOARD APPROVED AND DECLARED 20-FOR-ONE STK SPLIT

YES!!!!!!!!!!!!!!!!!!!!!!!!!!!! #stocksplit $goog $googl 

up 8% as we speak baby!!!!! 🤑🤑🤑🤑"
2022-02-01 21:11:49+00:00,$GOOG going to pay 500% bye I retire.
2022-02-01 21:11:04+00:00,"Damn, wish I had owned $GOOG before the close. That split is sending it through the roof."
2022-02-01 21:09:27+00:00,Great earnings by $GOOG. This is very bullish for an overall market recovery.
2022-02-01 21:09:21+00:00,"$GOOG $GOOGL | Alphabet Q4 21 Earnings:  
- Revenue: $75.33B (exp $71.89B)  
- EPS: $30.69 (exp $27.35)  
- Declares 20-For-One Stock Split"
2022-02-01 21:08:23+00:00,$GOOG doing 20:1 stock split. Wow.
2022-02-01 21:05:53+00:00,"$GOOG Revenue: $69.2B v $59.3B Expected 
EPS: $30.69 v $26.69 Expected"
2022-02-01 21:05:26+00:00,"Google $GOOGL $GOOG just reported earnings posting numbers of

EPS of $30.69 beating expectations of $26.69
Rev of $61.2B beating expectations of $59.3B"
2022-02-01 21:05:13+00:00,$GOOG flying high as usual.
2022-02-01 19:58:47+00:00,Ready for $GOOG to blow my mind after the close.
2022-02-01 19:31:59+00:00,"#Resultados hoy tras el cierre

▪️ Alphabet $GOOG $GOOGL
▪️ Paypal $PYPL
▪️ AMD $AMD
▪️ Starbucks $SBUX
▪️ Gilead $GILD
▪️ General Motors $GM
▪️ Electronic Arts $EA
▪️ MicroStrategy $MSTR
▪️ Match Group $MTCH"
2022-02-01 19:11:03+00:00,"$GOOG Recipe for success:

Step 1) Reduce your S/O with buybacks ✔️
Step 2) Beat Earnings vs Estimates 80% of the time ✔️
Step 3) Maintain 3% FCF Yield ✔️
Step 4) Compound ✔️ https://t.co/p5zoLpkEbq"
2022-02-01 18:51:52+00:00,"What would your return be if you invested in AAPL, AMZN, GOOG and TSLA 12-18 years ago?

🧵"
2022-02-01 15:06:23+00:00,"The most important week for earnings for my portfolio companies and the companies I follow closely:

$GOOG, $FB, $AMZN, $PINS, $U, $MTCH all reporting.

By the end of this week, we will know everything there is to know about the strength of the online ad market and e-commerce."
2022-02-01 13:33:24+00:00,"If you're going to trade SPY, be sure you know what's going on with AAPL, MSFT, AMZN, GOOG, FB, TSLA, NVDA.  It's top 6 holdings."
2022-02-01 11:08:19+00:00,"Upcoming earnings

Today - $GOOG $PYPL $XOM $UPS $AMD $SBUX $GM $EA $MSTR

Wednesday - $FB $BABA
$ABBV $TMUS $RACE $SU $SPOT $QCOM

Thursday - $AMZN $SNAP $F $NOK $ATVI $PINS $MRK $LLY $BIIB $PENN

Friday - $RCL $BMY $REGN $SNY"
2022-01-31 21:30:13+00:00,"2/ With +54% exp volume growth and +60% exp eps growth from 2022-2025, should $TSLA trade at 73x FY’22 EPS and 47x FY’23 EPS (1.2x FY’22 PEG)?  There is no mega cap stock trading as cheaply as $TSLA today ($FB, $GOOG closest at 1.3x FY’22 PEG). https://t.co/XPELLXYsYt"
2022-01-31 21:05:01+00:00,QQQ-got the big rip back as expected and now coming into the back test of this 200SMA/20EMA....think this entire 370-380 area is a strong price level. GOOG AMD report after the bell tmrw and will be big reports I think. https://t.co/pJysBL8YmS
2022-01-31 19:03:55+00:00,"Gentle reminder $Amzn is now 3000 I gave 2700 

$goog now 2700 gave 2500 

$tsla is 933 gave 800 

There are many more 

Powered by orderflow"
2022-01-31 18:58:51+00:00,"Don’t ignore strong brands/companies who wants to enter crypto teaming up with $COIN. There is a reason why everyone wants to partner with Coinbase.

Companies like: $FB, $SHOP, $MA, $GOOG, $ADDYY …

Long $COIN."
2022-01-31 18:01:09+00:00,"New position. Bought $GOOG. The growth is there; the valuation at 24x P/E is great.

Getting a monopoly with Google Search together with two high compounding assets for years to come with Youtube and Google Cloud is a no-brainer for me."
2022-01-31 03:36:39+00:00,"2/ Sunday night update #2:   Equity futures have turned positive (SPX +0.2%, NDX +0.4%) in front of this week’s earnings from bell weathers GOOG, SBUX, UPS, FB, AMZN and after a rough Jan (NDX -11.6%). 10yrTY 1.789% (+2.0bp). https://t.co/Dyuozeh9Fh"
2022-01-31 00:32:40+00:00,"Sunday night update:  Equities opening modestly lower (SPX -0.2%, NDX -0.2%) as 10yr TY 1.791% (+2.1bp). Earnings take center stage this week:
Tue 2/1: GOOG, GM, PYPL, MTCH
Wed 2/2: FB, SPOT
Thu 2/3: AMZN, F, SNAP
Fri 2/4: All eyes on Jan non-farm payrolls (+150K exp, +199k Dec)"
2022-01-30 18:42:31+00:00,"Fastest time 4 Tech from:
$10B 1yr rev to $50B 1yr rev, $10B to $100B:

GOOG: 6.75 yrs (06-13), 10.75 yrs (06-17)
AMZN: 5.25 yrs (06-12), 8.75 (06-15)
AAPL: 5 yrs (05-10), 6.25 (05-11)
FB: 4.25 yrs (14-18), 6 yrs (14-20)
$TSLA: 4.5 yrs (17-21), est. 5.75 (17-23) 💥🚀🌙

@elonmusk https://t.co/kKu5fdPWq5"
2022-01-29 21:44:15+00:00,"Android market share $GOOG $GOOGL

Africa: 83%
Asia: 82%
Europe: 63%
North America: 44%
South America: 87%"
2022-01-29 21:26:15+00:00,"Portfolio update 2022

Weighted KPI
ROIC 26%
Gross margin 64%
Operative margin 32%
Net debt to EBITDA -0.1
3 YR Sharp: 1.25

$V 12.7% $EVO 11.1% $CSU.TO 9.1% $GOOG 9.1% $SWMA 7.8% $BRK.B 7.5% $BOUV 6% $PM 5.9% $QQQ 5.6% $ROP 5.2% $CHR 4.9%
$AMZN 4.7% $AMT 4.3% $JKHY 3% $KONE 2.9% https://t.co/9VselprwXx"
2022-01-29 18:00:49+00:00,"Current price is not a predictor of future prices 

$tsla 800 

$coin 160 

$tdoc 66

$goog 2500"
2022-01-29 15:46:17+00:00,"Huge earnings on some names this week $xom $pypl $sbux $goog $baba $amd (ohh my) $spot $fb $snap 

Follow me for my analysis 🧐 on these 

Hint I own some of these and about to own some more .."
2022-01-28 22:08:00+00:00,"$GOOG generates $80B/year in FCF and buys back $50B/year in GOOG shares. At $1.8T mkt cap, that reduces shares outstanding by 3%/year and can be turned on or off whenever Elon or the $TSLA Board wants. GOOG doesn’t pay dividends. TSLA needs to pop investment grade credit first."
2022-01-28 21:04:54+00:00,"My largest holdings are in $GOOG $FB $AAPL $MSFT $V $MA $CNSWF. I own many others and dabble here and there, but the majority of my holdings are in some of the best businesses in the world. Sit back and let them go to work."
2022-01-28 19:54:17+00:00,"QQQ on its way to 2nd best day of 2022 (+0.8%) as falling 10yr TY (1.775% -2.5b) and a solid beat by $AAPL lifted NDX. Russia remains wildcard going into the weekend, with possible bank sanctions the main deterrent against invading Ukraine. Next wk: GOOG, FB, AMZN, SBX, PYPL EPS. https://t.co/4UPKvMEJWk"
2022-01-28 10:03:03+00:00,"As the market dips, you buy 

$AMZN
$GOOG
$MSFT
And round out with a little $NFLX

You too can live life on easy mode like a hot woman.  

Grow your money ~15% per year for the foreseeable future…"
2022-01-27 19:39:32+00:00,"Chatted with a friend yesterday who runs a digital ad business. Anecdotal, but here's what he said:
- $GOOG is far and away the best.
- IDFA has made $FB mobile way harder - but still doable.
- He's never run a $TWTR ad
- Bing is good for seniors who can't install chrome"
2022-01-27 02:11:29+00:00,"Risk and volatility is not for every one 

First off you should have the temperament &amp; mindset 

Second off you should have a long enough time line to endure the drawdowns

Last but not the least u should have dry powder to put in when stuff like $GOOG and $Amzn goes on sale"
2022-01-27 00:21:33+00:00,2) the real $TSLA #PERatio based on the current point in time from Q4 earnings annualized.  I also added the #PEGRatio and comps. Current TSLA PEG is 1.47 making it cheaper on a PEG basis than  $GOOG $MSFT $AMZN. Using this simple comp FV for $TSLA is $1430 in 2022. https://t.co/jbTHcRq8Tc
2022-01-26 23:43:26+00:00,"Some businesses that I think are trading at attractive prices here.

$AMZN
$ROST
$GOOG 
$MTCH
$KKR
$CMCSA
$SPOT
$AMAT

Was really hoping $NOW was going to sell-off post earnings."
2022-01-26 14:35:34+00:00,"$MSFT Q4 net income lower than $GOOG Q3 net income. 

Microsoft Mkt Cap - 2.3T
Alphabet - 1.7T

🙄"
2022-01-26 12:50:26+00:00,"1/ Terry Smith's take on Fundsmith not owning $GOOG

""On Alphabet ( $GOOG ), it's a company that's got a very powerful market position. The dominant position, unassailable probably, in online search and it's got a duopoly in digital advertising as a result."""
2022-01-26 07:38:40+00:00,"Tribun jogja, Indonesia

Tiffani Afifa, a K-Pop Influencer Who is Being Criticized by MAMAMOO and Hwasa Fans

""Even though her clarification and apology are still pros and cons among some netizens""

https://t.co/jRtemQiXYu

마마무 화사 #HwaSa #화사 #华莎 #ファサ
Goog Trans https://t.co/QhPKUC1Yy7"
2022-01-25 22:44:56+00:00,Thinking about putting it all on $GOOG and letting Jesus take the wheel.
2022-01-25 16:16:49+00:00,"Avoid the noise &amp; focus on long-term compounders. Great companies can give you great returns and have multiple compression over the years.

$FB and $GOOG over the last 6 years. Both gave +200% returns while their P/E multiples shrank 25% and 73%. https://t.co/Sxa3M4VFf2"
2022-01-25 13:39:17+00:00,"$FB $GOOG and $PINS now have almost the same forward P/E in the low 20s. At the same time, their revenue growth for the fiscal year is in the 40% range.

But yeah, owning a $PG with 27.5x P/E and 7% top-line growth (record high in last 4 years) makes more sense. https://t.co/LXXrCpCD7N"
2022-01-25 11:25:32+00:00,You can buy $GE at 20x FCF or $GOOG at 20x FCF. https://t.co/bTGJsBxjTY
2022-01-24 19:54:41+00:00,"Given how large this morning's drop was, gut tells me bottom for the week in unless one of the risk events comes in very negatively

Risk events ahead:

jan25 msft
jan26 fomc
jan26 tsla
jan27 gdp 
jan27 aapl

jan31 goog
feb1 fb
feb2 amzn
feb4 nfp

Add Russia-Ukraine to the mix."
2022-01-24 17:53:44+00:00,Just watching my GOOG stocks making me poor by 1L INR a day. 🔥💸
2022-01-24 15:34:49+00:00,"Are $GOOG and $AMZN the easiest buys of the current correction? Anything else which is down, cheap, and very high quality?"
2022-01-24 11:32:29+00:00,"Big disconnect between $TSLA earnings revisions and stock price. At 46x (!!) my 2023 EPS and 50%+ Vol and EPS growth between 2021-25 (1x PEG), with huge runway with EV adoption at 7% going to 30% by 2025, TSLA is way too cheap vs $AMZN, $GOOG, $FB and other mega-cap growth names. https://t.co/36AV4xuAEv"
2022-01-22 20:24:40+00:00,"I bot $Amzn at 2850

I bot $goog 2650 

I will buy more $Amzn at 2500 

I will buy more $goog at 2300 

I will buy $tsla any thing sub 900 

I will buy a lot of $tsla if it fell to 600. A lot more ."
2022-01-22 18:40:39+00:00,Tonight I will explain in my blog why I am bullish at 4300 and why I am willing to endure potential drawdowns of 5-10% in names like $amzn $goog $vti $vym $arkk and $spy https://t.co/vxql6Ls5w8
2022-01-22 18:04:14+00:00,"Goog night beautiful people .Every night I”ll continue dreaming that tomorrow will wake up to a more inclusive world that learns that it’s not hard to rise above religion ,culture &amp; history to celebrate diversity and love . Nothing can be more sacred thank humanity https://t.co/XQkyDqnU0e"
2022-01-21 22:57:05+00:00,"If $GOOGL share price doesn't move in 2 weeks from now, after Q4 earnings, $GOOG will have an EV/EBIT equal to the March 2020 lows, tied for the lowest in 5 years at 19x.

Income from operations grew almost 10% Q/Q in Q3, so Q4 has to be even better due to the holidays. https://t.co/HSe2Fvg0fx"
2022-01-21 22:32:47+00:00,"Some high quality businesses trading at a fwd FCF yield well above the 10-year

$GOOG (4.7%)
$FB (4.1%)
$V (3.9%)
$MTCH (3.1%)
$INTU (2.7%)
$AMZN (2.3%)

All with 15%+ revenue growth this year"
2022-01-21 21:04:05+00:00,"When were these prices last available like $amzn 2800 $goog 2600 , months if not years ago 

If the prices are good very little inventory is available here for sale (may be till Wednesday) 

If price is unfair may be goes lower"
2022-01-21 19:16:10+00:00,"No idea why short sellers going after good stocks like $Amzn and $GOOG when you literally have the gold mine of #bitcoin still worth 750 billion dollar 

Go after #btc , leave S&amp;P500 alone 

Now 38000 

My target is 29000 dollar I went bear at 52000"
2022-01-21 15:26:03+00:00,"• Metamask is at 21m monthly users. That is .27% of earth's population

• Crypto's total market cap is less than GOOG, MSFT, or APPL

• Bitcoin has roughly the same users as the Internet had in 1997

We are early. https://t.co/Lzca1Oa12Z https://t.co/ybP2Hx8X8H"
2022-01-20 21:54:50+00:00,"Again.. you must understand 

I am already bullish I bought some $goog I bot some more names today 

Does that mean I will buy S&amp;P500 emini futures today? 

No sir 

You have to understand context and levels 

Tired of explaining now 🥱 ✌️ https://t.co/KF0AqxVrln"
2022-01-20 13:30:00+00:00,"I think if Charlie Munger was 50 years younger, he'd have put 50+% of his net worth into $GOOG and called it a day. Been about the easiest no brainer dominance this last decade. Why make it more complicated?"
2022-01-19 08:20:29+00:00,"TTM P/E - 
Google - 26x
FB - 23x
Microsoft - 34x

Dominant growing franchises which are essentially a toll-tax on global tech (ex-China). GOOG/FB also have large unmonetized ventures.

Seem like no-brainer bets. What's the contrarian view here?"
2022-01-19 02:17:48+00:00,"NASDAQ is on the brink of entering a technical correction. Index within half a percent from dropping 10% from last year's peak.

$AAPL $MSFT $AMZN $TSLA $GOOG $FB https://t.co/pKmZTNXiYb"
2022-01-18 00:00:02+00:00,"New to investing? Building a strong diversified portfolio is VERY important at the start

Here is a way you could diversify your portfolio

ETFs are the ultimate diversification $VOO $QQQ

Dividend Growth $SBUX $AAPL $HD $V

REITs $O $PSA $STOR

Growth $GOOG $TSLA $AMZN $CRWD https://t.co/Pp1pa3g7VT"
2022-01-14 22:07:00+00:00,"Over 40% of $QQQ is made up of 5 stocks:

$AAPL 11%
$MSFT 10%
$GOOG 9.5% 
$AMZN 8%
$FB 4%"
2022-01-14 21:32:45+00:00,"Google buys the massive ‘Central Saint Giles’ offices in London for $1 billion. The 408k sq ft (38k m2) office space holds 10k employees, and there’s also &gt;100 residential apartments. FYI, that billion dollars equals ~5% of $GOOG's last quarter operating profit. Monster. https://t.co/1YYtAqj31d"
2022-01-14 19:10:40+00:00,"Trends don’t reverse over night 

Big Tech needs to firm up here if we gonna stop the sell 

Now 4630 

$tsla $goog $amzn 

I can’t stress how important for tsla to take back 1064 now 1030"
2022-01-14 17:30:29+00:00,"waited a while for a response
it continued without me
    when i reached out about it
  i got a
'Sorry' 

        it's all goog though (:

it just wasn't meant to be!"
2022-01-14 07:19:04+00:00,"IDN Times, Indonesia

""These 9 Female KPop Idols Have Visuals Similar to Disney Princesses

1.With long black hair and a V-shape face, #Hwasa is the perfect visual to portray Jasmine from the movie 'Aladdin' ""

🔗https://t.co/t2O3rElgI3

마마무 화사 #화사 #华莎 #ファサ
Goog trans https://t.co/h3AwTQCZLm"
2022-01-14 01:30:45+00:00,"Has anyone looked at these financials?

the ""value"" name trades 26x NTM earnings,22x ev/ebitda &amp; will grow sales at 6%. The ""other"" stock trades 26x NTM, 15x ev/ebitda &amp; will grow at 17%(estimate)

The value name is $KO

The other name is $GOOG

Google is cheaper than Coca Cola https://t.co/W5BmzZICJe"
2022-01-13 15:41:30+00:00,"Top 10 Best Places To Work 2022:
1: $NVDA
2: $HUBS
3: Bain &amp; Co
4: $EXPI
5: $BOX
6: Boston Consulting
7: $GOOG
8: Veterans Home Loan
9: $LULU
10: $CRM"
2022-01-12 22:44:48+00:00,New goog cause i didnt like the last one lmfao https://t.co/nfFYFDI2sX
2022-01-12 19:54:59+00:00,"What’s true hedge for inflation? 

👍 Real Estate 🏡 

👍 AG land

👍 Gold 

👍 Stocks like $GOOG"
2022-01-12 16:20:21+00:00,"$VTI largest holdings:

1. $AAPL
2. $MSFT
3. $GOOG
4. $AMZN
5. $TSLA
6. $NVDA
7. $FB
8. $BRK
9. $JPM
10. $HD

The best companies in the world, all in one ETF."
2022-01-12 13:40:00+00:00,"A concentrated, relatively conservative, and well-diversified growth portfolio that I believe can beat the market in the next 5 to 10 years.

$DE
$NEE
$ADBE
$UNH
$PYPL
$LOW 
$ABNB 
$GOOG
$BRK
$CMG 
$SE
$ASML
$CRWD

What do you think?"
2022-01-12 04:46:59+00:00,goog https://t.co/OlFhhfHK6J
2022-01-12 00:55:59+00:00,"$GOOG Throwback Tuesday. JP Morgan first research report on Google in 2004. 

Look at the Comparables: Ask Jeeves, CNET, EBAY, iVillage, Yahoo, Infospace and Amazon. 

Now look at the Enterprise Values. 

Google had only 34% market share in 2004 now it's 92%.

Compounding is fun. https://t.co/7uqTrwyGvC"
2022-01-12 00:12:13+00:00,TA Tuesday: Volume Flow Indicator $VFI - a dive into Volume and why it is so important - featuring #BTC #ETH #NEAR #FTM #SHIB $GOOG and $AMZN https://t.co/6CfuPf1hKk https://t.co/InzPgZ5WOX
2022-01-11 19:22:11+00:00,"$GOOG growing top-line 15-20%, high incremental margins and trading close to 20x ’22 EPS is a “don’t try to reinvent the wheel you idiot” idea

And no, I’m not adjusting for cash, SBC, losses in other bets/cloud,etc

Also buybacks are still a joke: share count down &lt;5% since 2018"
2022-01-11 16:22:58+00:00,"Google sells in places where people value experience over numbers. Pixel 6 and 6 Pro numbers (specs) aren't the best in the world but the experience is. Not everyone will see that

So having articles coming out saying ""Google Pixel 6 worst selling phone in India"" are bad for goog"
2022-01-11 11:23:42+00:00,Me go on rust try make goog video off stream wish me big luck
2022-01-10 19:38:56+00:00,Buying more $GOOG
2022-01-10 17:51:24+00:00,"$GOOG is trading at &lt;22x LTM, likely &lt;18x forward, earnings from just Search, Google Network, and YT, excluding net cash. Even less if you adj. for SBC

You get the rest of the business - Cloud ($18B LTM rev), Waymo, Ventures, Verily, etc - for free https://t.co/UVGCreutBJ"
2022-01-10 15:41:48+00:00,"I cut $GOOG at 2920 after the maps were all over the place on NYE my road trip 

Stock now falls 250 handles to trade 2670 

Powered by orderflow 🚀 

Stock approaching a level where it starts becoming attractive to me 

Will share soon 👍"
2022-01-10 15:34:57+00:00,"$GOOGL $GOOG at a P/E of 24 ex-cash now.

lol."
2022-01-10 13:02:52+00:00,"Look, everyone knows GOOG is a fantastic business, but even it was underwater (~60% drawdown) for ~5 years 2007-2012 despite fantastic growth as multiples declined ~65-70%. My point is only that you leave yourself vulnerable if you look at that growth in isolation"
2022-01-09 20:32:29+00:00,"Could any one beat ever aapl at iPhone 

Could any one ever beat $goog at search 

Could anyone ever beat $fb at stealing ur info and peace of mind ? 

Same way no one will ever be able to beat $tsla now at ev 

Yes there will be smaller players like $f and $fsr but small"
2022-01-09 20:23:14+00:00,"If you are 1-2 years bear like I am, you keep a shopping list handy 

For me it’s $TSLA around 565-600 now 1020 

It’s $AAPL at 46-52 ( now 172) 

It’s $GOOG at 1700-1800 

Not saying it will happen 100% but don’t wanna be caught unprepared unable to buy not even a few shares 🤔"
2022-01-09 17:50:53+00:00,"$GOOG

Now a look at Google, one of Pelosi's largest recent trades. Why did she make it? (Besides possible inside info).

""Paul"" her trader assumed that this value name was just going through another basing (Stage 3) before a continuation stage 2 uptrend. Started weak.

1/2 https://t.co/4lRgjmXmba"
2022-01-09 17:00:28+00:00,"If you are a big short sellers , if you wanna go after fear 😨 you wanna go after the likes of these small cap crap stocks and mother lode of them all : #bitcoin now 42G

Nothing good will come out for short sellers on stock like $msft $goog etc imo 

Read more on Tuesday"
2022-01-09 15:08:15+00:00,"""Bruhs"" telling me $hbar sucks because of ""decentralization""...as if thats the ONLY factor to determine value... then start sweating when I ask them how to calculate PnL😓. LMAO 🤣 Forgetting it was $.04 this time last year. As if $goog went strait up the whole time #Conviction"
2022-01-08 22:06:02+00:00,"$ROKU had its IPO on Sept 28, 2017. This is the 10th time that the stock is down more than 25%, the 3rd time it's down more than 50%.

Each time there were people yelling it was dumb to hold. The reasons: 'it's just a stick/TV' &amp; $AMZN / $GOOG is going to crush them. 

1/2 https://t.co/mkk9x4Ht9O"
2022-01-07 21:19:38+00:00,"If a $TSLA is gonna sell 5% if a $GOOG a $AAPL is gonna sell 1-2 % on the day, it doesn’t matter what $trin does, S&amp;P500 is also gonna sell off"
2022-01-06 10:51:42+00:00,"J6 #SamHeughan 
good morning, goog Thursday 😘
Bonjour, bon Jeudi 😘 https://t.co/QzjphEupAI"
2022-01-05 17:23:43+00:00,goog morning twitter birbs https://t.co/Q4HfhNBuUm
2022-01-05 17:06:51+00:00,"First they came for $PTON and I didn’t care, then they came for $SNOW and I didn’t care, now they’ve come for $GOOG. I’m sad."
2022-01-05 12:00:26+00:00,"12/ 
However, a better comparison would be with similar tech growth stocks (i.e. $TSLA $GOOG $SQ), which are valued at much higher multiples, often at 100+ PER. 

This signals that $ETH is potentially being undervalued by an approximate factor of 10."
2022-01-04 18:03:26+00:00,"Unpopular opinion :
Someone who made $$$ in trading/minting NFTs and has 90% of his wealth invested in #NFT needs to DIVERSIFY !
Take some of the profits and invest %50 in $BTC and other top #Crypto assets, and %50 in #Stonks
Invest in companies you use their product $Goog $FB.."
2022-01-04 16:33:11+00:00,"You can buy the next $AAPL and lose money.

You can buy the next $FB and lose money.

You can buy the next $GOOG and lose money.

With the wrong holding period, even great stocks won't save you."
2022-01-04 15:48:54+00:00,Tech companies with rapidly rising earnings will still command a premium as well as the big caps.  $tsla $nvda $msft $gk $aapl $goog
2022-01-03 21:40:32+00:00,"QQQ-double bottom and handle. Big cap tech names some of better looking in market. (AAPL MSFT GOOG TSLA, possibly AMZN) https://t.co/shAYJ76Sau"
2022-01-03 18:19:07+00:00,"2021 Portfolio Update — “Rocky Trail”

Sleepwell +18% 
S&amp;P +28%

10% underperformance but slept well 100% of the time. Having fun too.

Since inc. (Jul’17): 19% Sleep vs. 18% S&amp;P

Detractors:
$SPOT -26%
$LBRDA +2

Contributors:
$BRK +29%
$ALLY +36%
$GOOG +65%
$AER +44%
$UHAL +60% https://t.co/J6BElbGfGz"
2022-01-03 17:38:32+00:00,"Kickstarting 2022 with my lifelong compounding portfolio.

I was looking for:
1) steady growth
2) dividends (some exceptions)

This morning, I started equal positions in:
$AAPL
$MSFT
$GOOG
$FB
$SONY

$HD
$COST
$POOL
$EL
$CWST

$NVDA
$AMD
$ADBE
$FTNT

$TMO
$ZTS
$UNH
$ABT

$BX
$PLD"
2022-01-03 14:45:46+00:00,"The performance of big tech in 2021- $AAPL, $MSFT, $AMZN, $GOOG, $FB.

My money is that the under performers $FB &amp; $AMZN will lead the group in 2022. https://t.co/0oZ71pgFTR"
2022-01-03 00:48:16+00:00,"When you cut through the daily noise &amp; zoom out a bit, here's where the Cloud is headed to:
- Cloud spending is expected to nearly 3X by 2025
- Penetration rate to 2X
- Total Rev of $MSFT's Azure, $GOOG's GCP &amp; $AMZN's AWS are expected to &gt;3X by 2025

Source: Battery Ventures https://t.co/Xw9NpuhuUb"
2022-01-02 21:21:15+00:00,"McCullough and Malone interviews with Joe Rogan were deleted by both Twitter and YouTube in a coordinated move. 

What are these cucks so afraid of?

$GOOG $TWTR"
2022-01-02 21:05:52+00:00,"Great investments don’t have to be sexy. 

Over the past 5 years, $EL gained 384%, more than: 
 
$AMZN 344% 
$CMG 363%
$COST 279%
$CRM 271%  
$FB 192% 
$GOOG 275% 
$TGT 220%"
2022-01-02 19:00:46+00:00,IA Q&amp;A - First Video of 2022 - your top Q's answered covering #Bitcoin #CryptoPortfolio #ProfitTaking #SOL #Ethereum #LUNA $GOOG and so much more live at 11:20am PT https://t.co/KxvRHXzXK0 https://t.co/gBUaH50sTP
2022-01-02 16:44:27+00:00,"My end of year top 10 holdings:
$TSLA 10.9%
$MELI 6.8%
$GOOG 4.9%
$AMZN 4.5%
$MA 4.5%
$NFLX 4.2%
$FB 3.7%
$EPAM 3.3%
$ISRG 3.3%
$TTD 3.3%
$SHOP 3.2%"
2022-01-02 01:10:31+00:00,"Long $GOOG but we should have been much more aggressive.

There are few products in the world that people can't live without *and* have pathetic competition. $GOOG owns several of them - Google Search, Google Maps, and YouTube (+arguably Android for phones under $500)."
2022-01-01 18:28:11+00:00,"$SPX total return contributions for 2021: IT up 34.5% &amp; accounts for 31.6% of the gain, as $MSFT (up 52.5%) accounts for 9.5%, $AAPL (34.7%) 6.4%, $GOOG/L (65%) 7.9% &amp; $NVDA (125%) 4.1% https://t.co/Udomjrt3J6"
2022-01-01 17:11:57+00:00,"@garyblack00 @truth_tesla @elonmusk Gary, aren’t your top #2 (GOOG) and #3 (TCEHY) holdings already conglomerates?"
2021-12-31 22:08:14+00:00,2022 guess: Investors still want safety in FAAMG but they feel $GOOG $MSFT $AAPL are stretched so money goes to $FB and $AMZN. $FB hits $420 and $AMZN hits $4200.
2021-12-31 21:56:46+00:00,"FAANNGM Final 2021 % Performance:

F $FB +25.06%
A $AAPL +37.21%
A $AMZN +4.63%
N $NFLX +15.22%
N $NVDA +124.27%
G $GOOG +67.43%
M $MSFT +54.49%

Lod have mercy."
2021-12-31 17:11:02+00:00,"6/ At least 1 of Goog, aapl or FB acquire a major movie studio. 

Content is king. 

Probably Apple and probably Paramount (owned by Viacom)."
2021-12-31 16:37:12+00:00,Here is a short list of leaders I'm watching for potential pullback buys off the 50sma if conditions are right: $AMD $TSLA $NVDA $DDOG $GOOG $TTD https://t.co/68NHwXsUJ5
2021-12-31 15:51:53+00:00,"$GOOG

Nancy Peloski bought 100 call options on $GOOG for half a million so I decided to look into the chart.

Weekly chart says we are in a volatility squeeze (shading). Explosive move happens next. Would be very interesting to see if we get that rally breakout she's betting on. https://t.co/2KIDGgw2Zs"
2021-12-31 13:11:54+00:00,"Pelosi's latest buys are as follows (purchased 2 weeks ago):

$MU 50C 9/16/2022 (500K worth)
$GOOG 2000C 9/16/2022 (1M worth)
$RBLX 100C 1/20/2023 (500K worth)
$CRM 210C 1/20/2023  (1M worth)
$DIS 130C 9/16/2022 (250K worth) https://t.co/qQyeeE8bOG"
2021-12-30 22:49:00+00:00,"What is wild is that even in these disclosures and SEC filings by the highest political office, there are inaccuracies.

The disclosure states Pelosi bought $GOOG Class C call options.

She couldn't. These do not exist.

Pelosi bought $GOOGL Class A. https://t.co/ny2LNV3aSD https://t.co/wD3Q0o6lWW"
2021-12-30 20:09:39+00:00,Nancy Pelosi bought $1.7m-$3.5m of $CRM $DIS $GOOG &amp; $MU calls between December 17 and December 21
2021-12-30 19:43:54+00:00,"Heading into 2022-

$CSU.TO 20.8%
$GOOG 19.7%
$AMZN 18.5%
$EVO.ST 11.1%
$CHL.AX 8.9%
$CTT.AX 7.8%
$KSPI.IL 7.5%
$EPSIL.AT 5.6%

2021 +15%

The year in review (1/19):"
2021-12-30 18:30:03+00:00,"Pelosi bought:

- 130 $CRM $210 calls 01/20/2023
- 50 $DIS $130 calls 09/16/2022
- 10 $GOOG $2000 calls 09/16/2022
- 100 $MU $50 calls 09/16/2022
- 100 $RBLX $100 calls 01/20/2023

She's playing options exclusively.

Truly incredible.

https://t.co/lodTLftEbF https://t.co/ny2LNV3aSD"
